id,Organization,Country
60020476,Australian Centre for International Agricultural Research,Australia
60008950,The Australian National University,Australia
60090173,The Faculty of Health Sciences,Australia
60032987,Griffith University,Australia
60000260,St George Hospital,Australia
60108134,Chevron Australia Pty Ltd,Australia
60160279,The University of Queensland Business School,Australia
60088314,"The Faculty of Medicine, Health and Human Sciences",Australia
60031846,University of South Australia,Australia
60190629,Griffith Health,Australia
60011664,University of Wollongong,Australia
60019158,Woolcock Institute of Medical Research,Australia
60015356,University of Tasmania,Australia
60118640,Melbourne School of Psychological Sciences,Australia
60082336,"University of New South Wales Faculty of Medicine, School of Psychiatry",Australia
60029805,Sunshine Hospital,Australia
60027621,Menzies Institute for Medical Research,Australia
60011735,Ballarat Health Services,Australia
60001801,Prince of Wales Hospital,Australia
120638940,Perron Institute for Neurological and Translational Science,Australia
60089816,"Hunter Medical Research Institute, Australia",Australia
60018805,Deakin University,Australia
60031004,The University of Queensland,Australia
60028333,UNSW Sydney,Australia
60025709,The University of Sydney,Australia
60023932,University of Technology Sydney,Australia
60011362,RMIT University,Australia
60004655,Charles Darwin University,Australia
60029470,Commonwealth Scientific and Industrial Research Organisation,Australia
60021050,Barwon Health,Australia
60019578,Monash University,Australia
122187391,St Vincent's Health Network Sydney,Australia
112593878,Australasian Bone Marrow Transplant Recipient Registry (ABMTRR),Australia
60031226,Curtin University,Australia
60026655,The Kirby Institute,Australia
60031806,The University of Western Australia,Australia
60025258,Princess Alexandra Hospital,Australia
60006899,Monash Medical Centre,Australia
60025770,Menzies School of Health Research,Australia
60121699,The University of Sydney School of Medicine,Australia
60084490,PathWest Laboratory Medicine WA,Australia
60010710,Faculty of Medicine and Health,Australia
60004437,Westmead Hospital,Australia
60003992,The Westmead Institute for Medical Research,Australia
125919313,NSW Health Pathology,Australia
60089710,The University of Sydney School of Public Health,Australia
60006925,La Trobe University,Australia
60025702,St. Vincent's Hospital Sydney,Australia
60005506,Liverpool Hospital,Australia
60118549,Melbourne Medical School,Australia
60015271,Melbourne Business School,Australia
60189720,UWA Medical School,Australia
60009512,The University of Adelaide,Australia
60024749,"Faculty of Medicine, Dentistry and Health Sciences",Australia
124476332,Boehringer Ingelheim Animal Health Australia Pty,Australia
60026553,University of Melbourne,Australia
60117550,Hawkesbury Institute for the Environment,Australia
60011463,UNSW Medicine,Australia
60003344,Burnet Institute,Australia
60024281,Nepean Hospital,Australia
60018150,Royal Prince Alfred Hospital,Australia
60011019,Queensland University of Technology,Australia
120428412,Well Test Knowledge International,Australia
60025029,QIMR Berghofer Medical Research Institute,Australia
117938558,Imugene Limited,Australia
60189723,The UWA Business School,Australia
60118639,School of Ecosystem and Forest Science,Australia
60159889,ANU Research School of Biology,Australia
60030804,Swinburne University of Technology,Australia
60019544,Macquarie University,Australia
60017803,Western Sydney University,Australia
116471231,CSIRO Agriculture and Food,Australia
60109259,Translational Research Institute Australia,Australia
60104730,George Institute for Global Health,Australia
60242136,NTNU Business School,Norway
60013141,Norges Teknisk-Naturvitenskapelige Universitet,Norway
60027989,Det Medisinske Fakultet,Norway
60010348,Universitetet i Oslo,Norway
60111747,University of South-Eastern Norway,Norway
60021255,UiT Norges Arktiske Universitet,Norway
60022237,Veterinærinstituttet,Norway
60158097,Council for Nutritional and Environmental Medicine,Norway
60029622,Universitetet i Bergen,Norway
60009931,Chr. Michelsen Institute,Norway
60026108,Rikshospitalet-Radiumhospitalet HF,Norway
60070224,MSD Animal Health Netherlands,Netherlands
60010023,Rijksuniversiteit Groningen,Netherlands
122818768,Amsterdam UMC,Netherlands
60007895,Maastricht Universitair Medisch Centrum+,Netherlands
60017145,Tilburg University,Netherlands
123051855,Venlo University B.V,Netherlands
60118242,"Department of Precision and Microsystems Engineering, TU Delft",Netherlands
116324567,Revitalis,Netherlands
60001997,Amsterdam UMC - Vrije Universiteit Amsterdam,Netherlands
60070178,Emma Kinderziekenhuis,Netherlands
60032114,Erasmus MC,Netherlands
60018869,Universiteit Maastricht,Netherlands
60006027,Universitair Medisch Centrum Groningen,Netherlands
60002483,Universiteit van Amsterdam,Netherlands
60001472,Westerdijk Fungal Biodiversity Institute - KNAW,Netherlands
122923965,Biodiversity Institute,Netherlands
60014594,Academisch Centrum Tandheelkunde Amsterdam,Netherlands
60002573,Radboud University Medical Center,Netherlands
60032678,Naturalis Biodiversity Center,Netherlands
60022091,IHE Delft Institute for Water Education,Netherlands
60007989,Universiteit Utrecht,Netherlands
60032724,University Medical Center Utrecht,Netherlands
125791710,Respiratory Syncytial Virus Network (ReSViNET) Foundation,Netherlands
60273130,Princess Máxima Center for Pediatric Oncology,Netherlands
60015627,Erasmus MC Sophia Children's Hospital,Netherlands
126654222,Innovative Therapies for Children with Cancer (ITCC) Consortium,Netherlands
60001157,Amsterdam UMC - University of Amsterdam,Netherlands
60020599,Universiteit Twente,Netherlands
60017915,Faculty of Geo-Information Science and Earth Observation – ITC,Netherlands
60004156,Wageningen University &amp; Research,Netherlands
60069406,Universitas Syiah Kuala,Indonesia
60189105,Universitas Alma Ata,Indonesia
60069410,Bengkulu University,Indonesia
60069388,Universitas Padjadjaran,Indonesia
60069382,Institut Teknologi Bandung,Indonesia
60069412,Universitas Jember,Indonesia
60103807,Universitas Ahmad Dahlan,Indonesia
60069385,Universitas Diponegoro,Indonesia
124361330,Embedded System and Power Electronics Research Group,Indonesia
60069411,Universitas Mulawarman,Indonesia
129611546,Maritim University of Raja Ali Haji,Indonesia
60103797,Universitas Pendidikan Indonesia,Indonesia
128207370,Politeknik Kesehatan Kementrian Kesehatan Pangkal Pinang,Indonesia
60069381,IPB University,Indonesia
129445870,University of Bumi Persada,Indonesia
120518646,Mayjend HM Ryacudu General Hospital,Indonesia
60069437,Museum Zoologicum Bogoriense,Indonesia
60069383,Universitas Airlangga,Indonesia
124210723,Universitas Islam Negeri Raden Intan Lapung,Indonesia
123276816,Institut Agama Islam Negeri Kediri,Indonesia
119079750,UX Indonesia,Indonesia
60069377,Universitas Indonesia,Indonesia
60069392,Brawijaya University,Indonesia
60103784,Universitas Tadulako,Indonesia
60069380,Universitas Gadjah Mada,Indonesia
60069378,"Universitas Indonesia, RSUPN Dr. Cipto Mangunkusumo",Indonesia
101572156,Medistra Hospital,Indonesia
60104671,University of Ha'il,Saudi Arabia
60110524,Shaqra University,Saudi Arabia
60027741,King Khalid University,Saudi Arabia
60014510,College of Applied Medical Sciences,Saudi Arabia
60105222,Prince Sattam Bin Abdulaziz University,Saudi Arabia
60016332,King Faisal Specialist Hospital and Research Centre,Saudi Arabia
60015723,Prince Sultan University,Saudi Arabia
60107466,King Abdulaziz Medical City - Riyadh,Saudi Arabia
109942679,Saudi Thoracic Society,Saudi Arabia
60020344,King Khaled Eye Specialist Hospital,Saudi Arabia
60106293,Jazan University,Saudi Arabia
60030736,King Faisal University,Saudi Arabia
60013183,King Saud University,Saudi Arabia
60006848,Umm Al-Qura University,Saudi Arabia
60001206,King Fahd Military Medical Complex,Saudi Arabia
121639529,King Abdullah International M.R.C.,Saudi Arabia
60004582,King Abdulaziz University,Saudi Arabia
60025518,Al Qassim University,Saudi Arabia
60005353,College of Sciences,Saudi Arabia
60072651,L-Università ta' Malta,Malta
60071929,Universidad de Costa Rica,Costa Rica
60071928,CATIE - Centro Agronómico Tropical de Investigación y Enseñanza,Costa Rica
60196827,Faculty of Medical Sciences,Jamaica
60071347,The University of the West Indies,Jamaica
100568464,Hope Institute Hospital,Jamaica
60104134,Khalifa University of Science and Technology,United Arab Emirates
60070802,Gulf Medical University,United Arab Emirates
60070785,Ajman University,United Arab Emirates
60068769,Lebanese American University,Lebanon
60068774,Université Libanaise,Lebanon
60199553,Adnan Kassar School of Business,Lebanon
60068762,American University of Beirut Medical Center,Lebanon
60068761,American University of Beirut,Lebanon
60051534,Jordan University of Science and Technology,Jordan
60043655,Applied Science Private University,Jordan
60064180,The University of Jordan,Jordan
60087695,"Specialty Hospital, Amman",Jordan
60038812,Kuwait University,Kuwait
60105846,American University of the Middle East,Kuwait
60020188,Copenhagen Business School,Denmark
127019087,PSE for SPEED Company Limited,Denmark
60023882,Aarhus Universitetshospital,Denmark
60022134,Aalborg University,Denmark
60030840,Københavns Universitet,Denmark
60007006,Frederiksberg Hospital,Denmark
60006564,Rigshospitalet,Denmark
60029616,Aarhus Universitet,Denmark
121918493,SEGES Danish Pig Research Centre,Denmark
60017041,Niels Bohr Institutet,Denmark
60011373,Technical University of Denmark,Denmark
60014129,Geological Survey of Denmark and Greenland,Denmark
60013763,University of Maiduguri,Nigeria
118709805,Ministry of Agriculture and Environment,Nigeria
60105022,"Alex Ekwueme Federal University, Ndufu-Alike",Nigeria
60025390,University of Nigeria,Nigeria
60011031,Obafemi Awolowo University,Nigeria
60199609,"College of Medicine, University of Ibadan",Nigeria
60006448,University of Lagos,Nigeria
122160878,Newborn and Child Health Project,Nigeria
60121571,Joseph Ayo Babalola University,Nigeria
60010799,Ahmadu Bello University,Nigeria
109499083,State University of Tetovo,North Macedonia
60071360,Vietnam National University of Agriculture,Viet Nam
60172698,Dại học Nguyen Tat Thanh,Viet Nam
101451525,PATH,Viet Nam
60111796,Ho Chi Minh City University of Transport,Viet Nam
60071399,Ho Chi Minh City University of Technology - HUTECH,Viet Nam
60071357,University of Danang,Viet Nam
60187514,Hanoi University of Mining and Geology,Viet Nam
60071359,Vietnam Academy of Science and Technology,Viet Nam
128565560,Tien Giang University,Viet Nam
60071397,Trường Đại học Sư phạm Hà Nội,Viet Nam
101083355,Lam Dong Medical College,Viet Nam
130119473,Mountain Bee Development Center,Viet Nam
100394810,Bee Research and Development Centre,Viet Nam
60113434,Ho Chi Minh City University of Education,Viet Nam
60078566,Viet Nam National University Ho Chi Minh City,Viet Nam
100953433,Blood Transfusion and Hematology Hospital,Viet Nam
112771173,Joint Russian-Vietnamese Tropical Research and Technological Center,Viet Nam
60071418,University of Medicine and Pharmacy at HCMC,Viet Nam
60071386,Can Tho University,Viet Nam
60107781,Trường Đại học Công nghiệp thành phố Hồ Chí Minh,Viet Nam
60112735,HCMC University of Technology and Education,Viet Nam
60109585,University of Architecture Ho Chi Minh City,Viet Nam
60071425,Binh Dan Hospital,Viet Nam
112358232,Viet Duc University Hospital,Viet Nam
60071364,"Vietnam National University, Hanoi",Viet Nam
106948365,Vietnam Petroleum Institute,Viet Nam
100832407,Vietnam Union of Geological Sciences,Viet Nam
60111656,Duy Tan University,Viet Nam
60078563,Ton-Duc-Thang University,Viet Nam
60272237,Ho Chi Minh City University of Technology - HCMUT,Viet Nam
112681886,Pham Ngoc Thach University of Medicine,Viet Nam
60071385,Bach Mai Hospital,Viet Nam
60110939,Đại học Mở Thành phố Hồ Chí Minh,Viet Nam
60071387,Children's Hospital No. 1 Ho Chi Minh City,Viet Nam
60272586,Lac Hong University,Viet Nam
60071417,University of Dalat,Viet Nam
125823236,Transport Development and Strategy Institute,Viet Nam
117693102,Sub-Institute of Hydrometeorology and Climate Change,Viet Nam
112658241,SIWRR Southern Institute of Water Resources Research,Viet Nam
60274200,Van Lang University,Viet Nam
125292764,Pham Van Dong University,Viet Nam
113295507,Institute of Drug Quality Control,Viet Nam
109929998,Broadcast Research and Application Center,Viet Nam
60071354,Hanoi University of Science and Technology,Viet Nam
60112689,"University Medicine and Pharmacy, Hue University",Viet Nam
60121871,Le Quy Don Technical University,Viet Nam
112639859,University Medical Center Ho Chi Minh City,Viet Nam
60021562,Handelshögskolan i Stockholm,Sweden
60274109,The Ratio Institute,Sweden
60008141,Örebro Universitet,Sweden
60002392,Karlstads Universitet,Sweden
60000990,Chalmers University of Technology,Sweden
60015157,Stockholm Environment Institute,Sweden
60027398,Stress Forsknings Institutet,Sweden
60021984,World Maritime University,Sweden
60029170,Lunds Universitet,Sweden
60014077,Skånes Universitetssjukhus,Sweden
60028378,Stockholms universitet,Sweden
60023238,Ångströmlaboratoriet,Sweden
60007905,Malmö Högskola,Sweden
60016437,Göteborgs Universitet,Sweden
60009358,Linköpings Universitet,Sweden
60012311,Karolinska Institutet,Sweden
60003858,Uppsala Universitet,Sweden
60002014,The Royal Institute of Technology (KTH),Sweden
60031040,Umeå Universitet,Sweden
60019295,Karolinska Universitetssjukhuset,Sweden
60027675,Sahlgrenska Akademin,Sweden
60236992,Oskar Klein Centre,Sweden
60118584,"Institutionen för Kliniska Vetenskaper, Lund",Sweden
60118617,"Institutionen för Naturgeografi och Ekosystemvetenskap, Lunds Universitet",Sweden
60027152,Sveriges lantbruksuniversitet,Sweden
60027161,Ben-Gurion University of the Negev,Israel
60112467,Ono Academic College,Israel
122919548,Schneider Children's Medical Center of Israel Petach Tikva,Israel
60002999,University of Haifa,Israel
60002765,Bar-Ilan University,Israel
60002021,Ministry of Health,Israel
125002898,Ve'Ahavta Clinic,Israel
60017563,Weizmann Institute of Science Israel,Israel
105464673,Kidney Foundation Hospital and Research Institute,Bangladesh
60138675,Jashore University of Science and Technology,Bangladesh
60020210,Rajshahi University,Bangladesh
60108743,Noakhali Science and Technology University,Bangladesh
60011268,Shahjalal University of Science and Technology,Bangladesh
60159848,University of Liberal Arts Bangladesh,Bangladesh
60015047,Bangladesh Agricultural University,Bangladesh
60014584,Sher-e-Bangla Agricultural University,Bangladesh
60004468,Hajee Mohammad Danesh Science and Technology University,Bangladesh
127717509,Rural Development Academy,Bangladesh
60008935,BRAC University,Bangladesh
100841533,University of Development Alternative,Bangladesh
60022339,Dhaka Medical College and Hospital,Bangladesh
113332380,Dev Care Foundation,Bangladesh
60008530,Chittagong Medical College,Bangladesh
118323392,Research to Policy Limited,Bangladesh
60028220,North South University,Bangladesh
60021158,Bangladesh University of Engineering and Technology,Bangladesh
112724353,University of Development Alternative,Bangladesh
60010123,International Centre for Diarrhoeal Disease Research Bangladesh,Bangladesh
112792764,Child Health Research Foundation,Bangladesh
60030714,Mitford Hospital,Bangladesh
60007825,Bangabandhu Sheikh Mujib Medical University,Bangladesh
126504945,CMOSH Medical College,Bangladesh
60071438,Jose R. Reyes Memorial Medical Center,Philippines
60071489,University of Santo Tomas Hospital,Philippines
127842725,Medical Center Manila,Philippines
60071457,Ateneo de Manila University,Philippines
60071461,Central Luzon State University,Philippines
60071478,Philippine General Hospital,Philippines
60071449,University of the Philippines College of Medicine,Philippines
60071440,Mindanao State University – Iligan Institute of Technology,Philippines
114820939,Philippine College of Chest Physicians,Philippines
112643991,St. Luke’s Medical Center,Philippines
60071491,University of the Philippines Diliman,Philippines
60071494,University of the Philippines Los Banos,Philippines
60071446,Gokila,Philippines
60071488,"University of Santo Tomas, Manila",Philippines
124645431,Cardinal Santos Medical Center,Philippines
102026192,North Okkalapa General Hospital,Myanmar
106747479,Mandalay General Hospital,Myanmar
107971349,Kyaukse University,Myanmar
119712737,University of Medicine 1,Myanmar
100844301,University of Medicine 1,Myanmar
116351165,University of Pharmacy,Myanmar
126885528,General Hospital,Myanmar
126885497,Ministry of Health and Sports,Myanmar
60068808,University of Montenegro,Montenegro
113155055,"National Center for Parasitology, Entomology and Malaria Control (CNM)",Cambodia
60138781,University of Puthisastra,Cambodia
122146400,Wild Earth Allies,Cambodia
123581062,Advancing Engineering Consultants,Cambodia
122671901,Inland Fisheries Research and Development Institute (IFReDI),Cambodia
115289334,University of Health Sciences,Cambodia
101111992,Institute of Technology of Cambodia,Cambodia
113113857,National Center for HIV/AIDS Dermatology and STDs,Cambodia
60071997,Royal University of Phnom Penh,Cambodia
100984236,Ministry of Environment,Cambodia
122241564,National Environmental Management Authority (NEMA),Kenya
60066705,Wellcome Trust Research Laboratories Nairobi,Kenya
119779814,Kisumu County Department of Health,Kenya
109218960,International Atomic Energy Agency - Environment Laboratories,Monaco
60072885,Ministry of Health Laos,Laos
128987521,Kaysone-Phomvihan District,Laos
60072886,National University of Laos,Laos
109487650,Ministry of Energy and Mines,Laos
124782007,Champasak Provincial Hospital,Laos
117155701,Luang Prabang Provincial Hospital,Laos
112956206,Mittaphab Hospital,Laos
100636695,Savannakhet Provincial Hospital,Laos
60017910,University of Ghana,Ghana
60071885,Kwame Nkrumah University of Science &amp; Technology,Ghana
60071891,Noguchi Memorial Institute for Medical Research,Ghana
60029714,North-West University,South Africa
60028973,South African Medical Research Council,South Africa
60013269,Sefako Makgatho Health Sciences University (SMU),South Africa
60002397,University of South Africa,South Africa
60079992,University of the Witwatersrand Faculty of Health Sciences,South Africa
60079962,University of Cape Town Lung Institute,South Africa
60015706,University of the Free State,South Africa
116269046,FABI,South Africa
60031471,National Institute for Communicable Diseases,South Africa
60021902,University of Pretoria,South Africa
60016218,"University of the Witwatersrand, Johannesburg",South Africa
60015189,School of Pathology,South Africa
60010499,University of KwaZulu-Natal,South Africa
60001565,Stellenbosch University,South Africa
60000356,University of Cape Town,South Africa
122849860,WHO Country Office,Kazakhstan
60071845,Semey Medical University,Kazakhstan
60071847,Al Farabi Kazakh National University,Kazakhstan
60024417,Universitatea Babeș-Bolyai,Romania
60026276,"Universitatea din Oradea, Facultatea de Medicina",Romania
60013180,Universitatea de Medicina si Farmacie Iuliu Hatieganu din Cluj-Napoca,Romania
60000434,Universitatea de Vest din Timișoara,Romania
60033150,Universitatea de Medicina si Farmacie Carol Davila din Bucuresti,Romania
60023386,Ovidius University of Constanta,Romania
60011682,Hospital Clínico Universidad De Chile,Chile
60000146,Clinica Alemana,Chile
60011284,"Universidad de los Andes, Chile",Chile
60023383,Universidad de Santiago de Chile,Chile
60012035,Universidad de la Frontera,Chile
60030782,Universidad de Tarapacá,Chile
60105371,Universidad Autónoma de Chile,Chile
60029681,Pontificia Universidad Católica de Chile,Chile
60007087,Universidad Técnica Federico Santa María,Chile
60023195,Universidad del Bio Bio,Chile
60002636,Universidad Andrés Bello,Chile
126218162,Interdisciplinary Center for Aquaculture Research (INCAR),Chile
60003942,Universidad Adolfo Ibáñez,Chile
60006469,Universidad del Desarrollo,Chile
60001282,Universidad de Concepcion,Chile
60105368,Universidad Finis Terrae,Chile
114763076,Hospital El Carmen de Maipú,Chile
60017912,Clínica Las Condes,Chile
60012464,Universidad de Chile,Chile
60072796,University of Zambia,Zambia
118184745,CEGSS,Guatemala
60110316,"Facultad de Ciencias Exactas, Universidad Nacional de La Plata",Argentina
60001563,Universidad de Buenos Aires,Argentina
60120700,Universidad Nacional de Río Negro,Argentina
60092017,Instituto Internacional de Medio Ambiente y Desarrollo - IIED America Latina,Argentina
60004518,Consejo Nacional de Investigaciones Científicas y Técnicas,Argentina
60017590,Hospital de Ninos Ricardo Gutierrez,Argentina
100465534,Fundación INFANT,Argentina
60009264,Instituto Nacional de Tecnologia Agropecuaria Buenos Aires,Argentina
114778605,National University of Southern Patagonia,Argentina
112891737,Hospital Regional de Río Gallegos,Argentina
100497734,GATLA,Argentina
60071132,Landspitali - The National University Hospital of Iceland,Iceland
60071115,Læknadeild Háskóla Íslands,Iceland
124573322,Oculis ehf,Iceland
60071113,Haskoli Islands,Iceland
60071644,Institute of Nuclear Physics Uzbekistan Academy of Sciences,Uzbekistan
60071636,Academy of Sciences of the Republic of Uzbekistan,Uzbekistan
60071691,Joint Clinical Research Center Uganda,Uganda
60071678,"School of Medicine, Makerere University College of Health Sciences",Uganda
60071676,Makerere University,Uganda
60116827,Islamic University in Uganda,Uganda
60060593,Faculty of Medicine sousse,Tunisia
60053459,"Université de Tunis El Manar, Hôpital d'Enfants Béchir Hamza de Tunis",Tunisia
60273689,Institut de Recherche en Sciences de la Santé,Burkina Faso
60272403,Centro de Investigação em Saúde de Manhiça CISM,Mozambique
60072688,Universidade Eduardo Mondlane,Mozambique
60072687,Instituto Nacional de Saude Maputo,Mozambique
123396008,Dialysis Unit,Uruguay
60078314,Hospital Regional de Tacuarembó,Uruguay
122864023,Cuidados Intensivos Pediátricos Especializados (CIPe) Casa de Galicia,Uruguay
101364387,Intensive Care Unit,Uruguay
60072002,Medical Research Council Laboratories Gambia,Gambia
121328595,Allana Potash Corporation,Ethiopia
60071189,Bahir Dar University,Ethiopia
60071205,Haramaya University,Ethiopia
60107585,Universidad Catolica Boliviana,Bolivia
125632422,Universidad Católica Bolviana,Bolivia
127012893,Centro de Pediatria Especializada 'CRECER',Bolivia
127007956,Crown Agents,Sierra Leone
100514212,Ministry of Health and Sanitation,Sierra Leone
119919039,Yemen Field Epidemiology Training Program (Yemen-FETP),Yemen
112598476,Children's Hospital Manuel de Jesus Rivera,Nicaragua
101904979,Center for Vaccine Development,Mali
60025457,Hassan II University of Casablanca,Morocco
124581149,Recherche Clinique et Santé Communautaire,Morocco
60192390,Laboratoire de Physique des Hautes Energies et de la Matière Condensée,Morocco
100402181,Institute of Oncology,Moldova
115493546,Ulaanbaatar Songdo Hospital,Mongolia
60071792,Kathmandu University,Nepal
60071790,Tribhuvan University,Nepal
116365966,Agriculture and Forestry University,Nepal
122702986,Foundation Nepal Sitapaila Height,Nepal
60021221,University of Botswana,Botswana
126446847,Faculté des Sciences Infirmières de Leogane,Haiti
126445689,Université Episcopale d'Haiti,Haiti
113420825,Epidemiological Laboratory,Sudan
116802282,Khartoum Oncology Hospital,Sudan
100614744,Comboni College of Science and Technology,Sudan
60071540,Université Cheikh Anta Diop de Dakar,Senegal
100355665,Univ. C. A. Diop,Senegal
60070914,Hopital General de Douala,Cameroon
60070928,Université de Yaoundé I,Cameroon
60071753,Papua New Guinea Institute of Medical Research,Papua New Guinea
127833380,ExxonMobil,Chad
120591372,Programme National de Lutte Contre le Paludisme au Tchad,Chad
60071236,Pontificia Universidad Catolica del Peru,Peru
122157806,Idlib University,Syrian Arab Republic
60072089,Universiti Brunei Darussalam,Brunei Darussalam
60196596,UBD School of Business and Economics,Brunei Darussalam
129612293,United Nations Multi-Country Office for Micronesia,Federated States of Micronesia
129038574,Chuuk State Department of Health Services,Federated States of Micronesia
60122189,Elaphe Ltd.,Slovenia
60031106,Univerza v Ljubljani,Slovenia
60087331,Centre Hospitalier Universitaire de Annaba,Algeria
129270367,Faculté de Médecine Annaba,Algeria
60072678,Malawi-Liverpool-Wellcome Trust Clinical Research Programme,Malawi
60072128,University of Tirana,Albania
60072094,University of Abomey-Calavi,Benin
127378776,Unit of Teaching and Research in Occupational and Environmental Health,Benin
60071706,"The University of the West Indies, St. Augustine Campus",Trinidad and Tobago
127269102,Centre de Recherches Médicales de Lambaréné,Gabon
106945162,National Centre of Cardiology and Internal Medicine,Kyrgyzstan
60072734,Al-Azhar University of Gaza,Palestine
60072843,Royal University of Bhutan's Sherubtse College,Bhutan
